PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1992,4,04/12/2022,7,2,05/02/2022,293092,1,,,2,04/13/2022 07:00 AM,8027,95,1726,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1726,6,90.0,04/13/2022,1,2,04/13/2022 07:00 AM
1992,4,04/12/2022,7,2,05/02/2022,293092,1,,,2,04/13/2022 07:00 AM,8028,98,3548,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3548,6,96.0,04/13/2022,1,2,04/13/2022 07:00 AM
1993,7,04/12/2022,2,2,05/02/2022,BC0280982,1,,,2,04/13/2022 07:00 AM,8029,184,1512,Shipping carton (Brown) 305x305x305mm,1512,7,47.5,04/13/2022,1,2,04/13/2022 07:00 AM
1993,7,04/12/2022,2,2,05/02/2022,BC0280982,1,,,2,04/13/2022 07:00 AM,8030,193,2659,Black and orange glass with care despatch tape 48mmx75m,2659,7,38.4,04/13/2022,1,2,04/13/2022 07:00 AM
1993,7,04/12/2022,2,2,05/02/2022,BC0280982,1,,,2,04/13/2022 07:00 AM,8031,204,3088,Tape dispenser (Red),3088,7,170.0,04/13/2022,1,2,04/13/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8032,77,3199,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3199,6,84.0,04/14/2022,1,17,04/14/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8033,78,3512,"""The Gu"" red shirt XML tag t-shirt (White) XS",3512,6,84.0,04/14/2022,1,17,04/14/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8034,80,1730,"""The Gu"" red shirt XML tag t-shirt (White) M",1730,6,84.0,04/14/2022,1,17,04/14/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8035,86,3571,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3571,6,96.0,04/14/2022,1,17,04/14/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8036,95,1723,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1723,6,90.0,04/14/2022,1,17,04/14/2022 07:00 AM
1994,4,04/13/2022,7,2,05/03/2022,293092,1,,,17,04/14/2022 07:00 AM,8037,98,3555,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3555,6,96.0,04/14/2022,1,17,04/14/2022 07:00 AM
1995,7,04/13/2022,2,2,05/03/2022,BC0280982,1,,,17,04/14/2022 07:00 AM,8038,184,1520,Shipping carton (Brown) 305x305x305mm,1520,7,47.5,04/14/2022,1,17,04/14/2022 07:00 AM
1995,7,04/13/2022,2,2,05/03/2022,BC0280982,1,,,17,04/14/2022 07:00 AM,8039,193,2659,Black and orange glass with care despatch tape 48mmx75m,2659,7,38.4,04/14/2022,1,17,04/14/2022 07:00 AM
1995,7,04/13/2022,2,2,05/03/2022,BC0280982,1,,,17,04/14/2022 07:00 AM,8040,204,3092,Tape dispenser (Red),3092,7,170.0,04/14/2022,1,17,04/14/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8041,77,3197,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3197,6,84.0,04/15/2022,1,2,04/15/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8042,78,3524,"""The Gu"" red shirt XML tag t-shirt (White) XS",3524,6,84.0,04/15/2022,1,2,04/15/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8043,80,1731,"""The Gu"" red shirt XML tag t-shirt (White) M",1731,6,84.0,04/15/2022,1,2,04/15/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8044,86,3585,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3585,6,96.0,04/15/2022,1,2,04/15/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8045,95,1719,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1719,6,90.0,04/15/2022,1,2,04/15/2022 07:00 AM
1996,4,04/14/2022,7,2,05/04/2022,293092,1,,,2,04/15/2022 07:00 AM,8046,98,3556,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3556,6,96.0,04/15/2022,1,2,04/15/2022 07:00 AM
1997,7,04/14/2022,2,2,05/04/2022,BC0280982,1,,,2,04/15/2022 07:00 AM,8047,184,1525,Shipping carton (Brown) 305x305x305mm,1525,7,47.5,04/15/2022,1,2,04/15/2022 07:00 AM
1997,7,04/14/2022,2,2,05/04/2022,BC0280982,1,,,2,04/15/2022 07:00 AM,8048,193,2657,Black and orange glass with care despatch tape 48mmx75m,2657,7,38.4,04/15/2022,1,2,04/15/2022 07:00 AM
1997,7,04/14/2022,2,2,05/04/2022,BC0280982,1,,,2,04/15/2022 07:00 AM,8049,204,3107,Tape dispenser (Red),3107,7,170.0,04/15/2022,1,2,04/15/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8050,77,3215,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3215,6,84.0,04/18/2022,1,8,04/18/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8051,78,3529,"""The Gu"" red shirt XML tag t-shirt (White) XS",3529,6,84.0,04/18/2022,1,8,04/18/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8052,80,1727,"""The Gu"" red shirt XML tag t-shirt (White) M",1727,6,84.0,04/18/2022,1,8,04/18/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8053,86,3583,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3583,6,96.0,04/18/2022,1,8,04/18/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8054,95,1720,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1720,6,90.0,04/18/2022,1,8,04/18/2022 07:00 AM
1998,4,04/15/2022,7,2,05/05/2022,293092,1,,,8,04/18/2022 07:00 AM,8055,98,3562,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3562,6,96.0,04/18/2022,1,8,04/18/2022 07:00 AM
1999,7,04/15/2022,2,2,05/05/2022,BC0280982,1,,,8,04/18/2022 07:00 AM,8056,184,1531,Shipping carton (Brown) 305x305x305mm,1531,7,47.5,04/18/2022,1,8,04/18/2022 07:00 AM
1999,7,04/15/2022,2,2,05/05/2022,BC0280982,1,,,8,04/18/2022 07:00 AM,8057,193,2657,Black and orange glass with care despatch tape 48mmx75m,2657,7,38.4,04/18/2022,1,8,04/18/2022 07:00 AM
1999,7,04/15/2022,2,2,05/05/2022,BC0280982,1,,,8,04/18/2022 07:00 AM,8058,204,3120,Tape dispenser (Red),3120,7,170.0,04/18/2022,1,8,04/18/2022 07:00 AM
2000,4,04/16/2022,7,2,04/30/2022,293092,1,,,8,04/18/2022 07:00 AM,8059,77,2,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2,6,84.0,04/18/2022,1,8,04/18/2022 07:00 AM
2000,4,04/16/2022,7,2,04/30/2022,293092,1,,,8,04/18/2022 07:00 AM,8060,80,2,"""The Gu"" red shirt XML tag t-shirt (White) M",2,6,84.0,04/18/2022,1,8,04/18/2022 07:00 AM
2000,4,04/16/2022,7,2,04/30/2022,293092,1,,,8,04/18/2022 07:00 AM,8061,95,6,"""The Gu"" red shirt XML tag t-shirt (Black) XL",6,6,90.0,04/18/2022,1,8,04/18/2022 07:00 AM
2000,4,04/16/2022,7,2,04/30/2022,293092,1,,,8,04/18/2022 07:00 AM,8062,98,15,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",15,6,96.0,04/18/2022,1,8,04/18/2022 07:00 AM
2001,7,04/16/2022,2,2,04/30/2022,BC0280982,1,,,8,04/18/2022 07:00 AM,8063,184,11,Shipping carton (Brown) 305x305x305mm,11,7,47.5,04/18/2022,1,8,04/18/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8064,77,3228,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3228,6,84.0,04/19/2022,1,17,04/19/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8065,78,3549,"""The Gu"" red shirt XML tag t-shirt (White) XS",3549,6,84.0,04/19/2022,1,17,04/19/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8066,80,1725,"""The Gu"" red shirt XML tag t-shirt (White) M",1725,6,84.0,04/19/2022,1,17,04/19/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8067,86,3579,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3579,6,96.0,04/19/2022,1,17,04/19/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8068,95,1729,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1729,6,90.0,04/19/2022,1,17,04/19/2022 07:00 AM
2002,4,04/18/2022,7,2,05/08/2022,293092,1,,,17,04/19/2022 07:00 AM,8069,98,3585,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3585,6,96.0,04/19/2022,1,17,04/19/2022 07:00 AM
